label,x_max,x_min,y_max,y_min,size,height,width,ratio
1.0,0.21806641,0.17952149,1.0,0.6625,1705.1039322814904,43.19999694824219,39.470001220703125,1.0945020423658507
1.0,0.34118164,0.28541017,0.99828124,0.663125,2450.0184587249532,42.900001525878906,57.1099853515625,0.7511821490023405
7.0,0.8339648,0.82075197,0.9994531,0.5605469,760.113621072378,56.18000030517578,13.52996826171875,4.152264012631104
7.0,0.46475586,0.45887697,0.7392188,0.606875,101.97862858884037,16.94000244140625,6.019989013671875,2.8139590293161922
6.0,0.08203125,0.0765625,0.7825,0.648125,96.31999938964145,17.20000457763672,5.599998474121094,3.07143022576202
6.0,0.088632815,0.08338867,0.7807031,0.64796877,91.23633519286523,16.98999786376953,5.370002746582031,3.1638713545507113
7.0,0.07107422,0.06702148,0.59085935,0.49578124,50.50551097106654,12.169998168945312,4.150001525878906,2.9325286010269345
8.0,0.97461915,0.9614551,0.965625,0.54234374,730.3453459106386,54.18000030517578,13.47998046875,4.019293680044916
8.0,0.98200196,0.9763867,0.6610156,0.51375,108.38749122619629,18.849998474121094,5.75,3.2782606041949727
8.0,0.975166,0.9705469,0.6400781,0.48890626,91.52511485293508,19.349998474121094,4.72998046875,4.090925660679261
1.0,0.50992185,0.47763672,0.99296874,0.73125,1107.5088958740234,33.5,33.059967041015625,1.0133101451201827
1.0,0.5173828,0.48867187,0.8738281,0.68359375,715.889806518564,24.349998474121094,29.399993896484375,0.8282314125593354
1.0,0.51490235,0.4875293,0.7721875,0.5342187,853.7937371551525,30.459999084472656,28.029998779296875,1.0866928437745988
1.0,0.55083984,0.5312793,0.7289063,0.6201562,278.81727434368804,13.920005798339844,20.02996826171875,0.6949589543256413
1.0,0.6006543,0.58039063,0.72625,0.6160156,292.7825126647949,14.110000610351562,20.75,0.6800000294145331
1.0,0.6413086,0.624209,0.7135937,0.5977344,259.67334329523146,14.829994201660156,17.510009765625,0.8469437995845011
1.0,0.19300781,0.17856446,0.629375,0.52796876,191.97404966433533,12.979995727539062,14.789993286132812,0.8776201230401629
1.0,0.06589844,0.056884766,0.60046875,0.51453125,101.53003692626953,11.0,9.230003356933594,1.1917655470554929
1.0,0.13801758,0.115917966,0.659375,0.5257813,386.97304896544665,17.099998474121094,22.6300048828125,0.7556338835396607
7.0,0.05676758,0.052714843,0.59,0.49046874,52.87101057433756,12.739997863769531,4.150001525878906,3.0698778745801536
8.0,0.25458986,0.24958985,0.58835936,0.51984376,44.90247380977962,8.769996643066406,5.1200103759765625,1.7128864980852048
8.0,0.3869922,0.38121092,0.5425,0.45875,63.46255117189139,10.720001220703125,5.920013427734375,1.8108069097413744
7.0,0.51835936,0.5133887,0.7066406,0.5950781,72.68470570072532,14.279998779296875,5.0899658203125,2.8055195817444902
7.0,0.5255078,0.52022463,0.6986719,0.5900781,75.19863496394828,13.900001525878906,5.40997314453125,2.5693291176371043
8.0,0.40219727,0.39537108,0.8028906,0.57523435,203.68920044554397,29.139999389648438,6.990020751953125,4.168800125737287
5.0,0.40353516,0.39320314,0.8133594,0.6865625,171.71321758418344,16.230003356933594,10.579986572265625,1.5340287292498955
7.0,0.46429688,0.46035156,0.68757814,0.5713281,60.11534687504172,14.8800048828125,4.040008544921875,3.6831617352681234
5.0,0.8190918,0.8095313,0.8028125,0.5942969,261.29453745111823,26.69000244140625,9.78997802734375,2.7262576449977867
1.0,0.03140625,0.0,1.0,0.59,1687.7568999511714,52.480003356933594,32.15999984741211,1.6318409081446752
1.0,0.045410156,0.030751953,0.61015624,0.5267969,160.1566749580379,10.669998168945312,15.010000228881836,0.7108592942200221
7.0,0.20879883,0.20019531,0.97265625,0.5984375,421.99889649963006,47.900001525878906,8.80999755859375,5.4370050851097735
1.0,0.048496094,0.021611327,0.8307812,0.5644531,938.4976225898718,34.089996337890625,27.530000686645508,1.2382853428124794
1.0,0.52499026,0.49250975,1.0,0.6528125,1478.076271386817,44.44000244140625,33.260040283203125,1.3361379620411702
1.0,0.5263184,0.5162012,0.65398437,0.57140625,109.505042004399,10.569999694824219,10.3599853515625,1.0202716834179735
1.0,0.5145215,0.5012207,0.67640626,0.5765625,174.06352097168565,12.779998779296875,13.6199951171875,0.9383262379565315
7.0,0.9685254,0.9649414,0.6028125,0.48492187,55.38097769487649,15.090003967285156,3.6700439453125,4.111668468318643
5.0,0.90171874,0.88348633,0.71953124,0.54976565,405.6986488709226,21.729995727539062,18.66998291015625,1.1639001402469524
5.0,0.88890624,0.87418944,0.7278125,0.57390624,296.87921327212825,19.70000457763672,15.07000732421875,1.307232581498297
5.0,0.8621582,0.8505078,0.74890625,0.5896094,243.25254337769002,20.389999389648438,11.92999267578125,1.7091376284783153
1.0,0.9991406,0.98387694,0.6340625,0.4634375,341.35936864931136,21.840003967285156,15.6300048828125,1.3973126771893378
7.0,0.47222656,0.45387694,1.0,0.57734376,1016.5394336089958,54.099998474121094,18.790008544921875,2.8791896685295537
8.0,0.6113086,0.6048047,0.59171873,0.45335937,117.94811829226092,17.709999084472656,6.65997314453125,2.659169744402797
7.0,0.59591794,0.5869824,0.761875,0.48867187,319.97419562540017,34.96999740600586,9.14996337890625,3.821872936303056
1.0,0.0040527345,0.0,0.7613281,0.549375,112.58949118900273,27.12999725341797,4.150000095367432,6.537348585534415
1.0,0.010800782,0.0,0.683125,0.536875,207.04322135620168,18.720001220703125,11.0600004196167,1.692585941271772
1.0,0.45955077,0.43193358,0.87007815,0.5975781,986.4064955078065,34.8800048828125,28.279998779296875,1.2333807068035425
1.0,0.87577146,0.73414063,1.0,0.62875,6891.823604940902,47.519996643066406,145.02996826171875,0.3276563955203561
7.0,0.9169238,0.90425783,0.8274219,0.39273438,721.6492114821449,55.6400032043457,12.969970703125,4.289909705882353
1.0,0.9580762,0.88496095,0.99921876,0.58421874,3977.0943462615833,53.12000274658203,74.8699951171875,0.7094965434876536
8.0,0.96416014,0.95352536,0.788125,0.49492186,408.70223646238446,37.529998779296875,10.8900146484375,3.4462762439609467
1.0,1.0,0.98057616,0.77851564,0.468125,790.2303487518802,39.730003356933594,19.8900146484375,1.9974848716390796
1.0,0.4663867,0.45131835,0.6846875,0.50578123,353.346855819691,22.900001525878906,15.42999267578125,1.4841226439350488
1.0,0.47731444,0.46408203,0.64953125,0.57023436,137.53239677427337,10.150001525878906,13.54998779296875,0.7490782782214654
1.0,0.4787793,0.4667578,0.65335935,0.57640624,121.25345716858283,9.849998474121094,12.30999755859375,0.8001625042764283
7.0,0.91515625,0.905293,0.7988281,0.5403125,334.2081551514566,33.089996337890625,10.0999755859375,3.2762451806282407
7.0,0.5396289,0.53286135,0.8627344,0.6205469,214.82977294921875,31.0,6.92999267578125,4.473309201081547
7.0,0.46650392,0.46225587,0.73359376,0.621875,62.20510055543855,14.300003051757812,4.350006103515625,3.287352410885289
6.0,0.5548828,0.5474609,1.0,0.74796873,245.17719763191417,32.26000213623047,7.60003662109375,4.24471666974518
1.0,0.028291015,0.015185547,0.6859375,0.57820314,185.06180018730083,13.790000915527344,13.419999122619629,1.0275709252681
8.0,0.44694337,0.44049805,0.7622656,0.5897656,145.7281468505971,22.080001831054688,6.600006103515625,3.3454517290966344
5.0,0.4472168,0.439834,0.790625,0.6628125,123.68156467285007,16.360000610351562,7.55999755859375,2.1640219435989763
7.0,0.41188475,0.4053711,0.84375,0.63492185,178.28866557916626,26.730003356933594,6.66998291015625,4.0075070231787775
7.0,0.44603515,0.44061524,0.75625,0.57609373,127.982747299131,23.06000518798828,5.54998779296875,4.1549650284281485
1.0,0.50859374,0.4999707,0.64867187,0.58132815,76.11444113776088,8.6199951171875,8.829986572265625,0.976218372093827
7.0,0.92705077,0.9128711,0.97734374,0.52617186,838.5276031494141,57.75,14.51995849609375,3.9772840959246727
1.0,0.53123045,0.5255176,0.6060156,0.5410156,48.67179508972913,8.319999694824219,5.8499755859375,1.422228105502577
1.0,0.6473242,0.6289844,0.6788281,0.515,393.81595737300813,20.970001220703125,18.77996826171875,1.116615370615325
7.0,0.6297363,0.62518555,0.6279687,0.48421875,85.74349519354291,18.39999771118164,4.65997314453125,3.9485201181416913
8.0,0.2403125,0.22541992,0.9785156,0.57234377,792.8474674224854,51.98999786376953,15.25,3.409180187788166
1.0,0.39076173,0.36876953,0.66125,0.5407031,347.48390823975205,15.430000305175781,22.52001953125,0.6851681582142625
8.0,0.14316407,0.13709961,0.7821875,0.54429686,189.09473286441062,30.45000457763672,6.2100067138671875,4.903377078424194
7.0,0.15555663,0.1497168,0.7749219,0.55015624,172.04450263059698,28.770004272460938,5.9799957275390625,4.811040941044386
7.0,0.13635743,0.12782227,0.97609377,0.5810937,441.8947230774211,50.56000518798828,8.740005493164062,5.784893982908072
7.0,0.14371094,0.13601562,0.9722656,0.5875,388.0902404785156,49.25,7.8800048828125,6.249996127213298
7.0,0.1662793,0.1570996,0.91015625,0.5328125,454.0204708862584,48.30000305175781,9.400009155273438,5.138293192476451
7.0,0.23279297,0.22308594,0.8836719,0.5178125,465.49033253174275,46.83000183105469,9.94000244140625,4.7112666326900285
1.0,0.41106445,0.3925293,0.57609373,0.48671874,217.13095049746335,11.439998626708984,18.97998046875,0.6027402739188599
1.0,0.4100586,0.3919336,0.5940625,0.5078125,204.90239003906026,11.040000915527344,18.55999755859375,0.5948277137792802
1.0,0.4000586,0.37683594,0.6482813,0.518125,396.1748667480424,16.660003662109375,23.779998779296875,0.7005889199882447
7.0,0.47771484,0.47200194,0.6489844,0.53148437,87.98409715271555,15.040000915527344,5.850006103515625,2.5709376450887618
1.0,0.44511718,0.3913086,0.99257815,0.6386719,2496.0290621947497,45.30000305175781,55.0999755859375,0.8221419804643105
1.0,0.5028809,0.48866212,0.65585935,0.5371094,221.3119184570387,15.199996948242188,14.55999755859375,1.0439560094067935
7.0,0.96916014,0.9629492,0.64921874,0.48023438,137.5664656860754,21.62999725341797,6.3599853515625,3.4009507974894917
1.0,0.5253906,0.51967776,0.59382814,0.52882814,48.67179508972913,8.319999694824219,5.8499755859375,1.422228105502577
1.0,0.02725586,0.015917968,0.6382812,0.525,168.34500885009766,14.5,11.610000610351562,1.24892327628921
1.0,0.52006835,0.4947363,0.80671877,0.5761719,765.489527459722,29.51000213623047,25.94000244140625,1.1376252644111426
1.0,0.52956057,0.4869238,0.99390626,0.6826562,1739.4159349305555,39.840003967285156,43.6600341796875,0.912505102568619
1.0,0.40686524,0.39310548,0.63671875,0.55148435,153.7219116454944,10.910003662109375,14.089996337890625,0.7743084810299307
3.0,0.038847655,0.016757812,0.5971875,0.38742188,607.3470230941748,26.85000228881836,22.619998931884766,1.1870028097557093
1.0,0.14033203,0.059267577,1.0,0.5296094,4998.031693258672,60.209999084472656,83.00999450683594,0.7253343340423221
2.0,0.4910449,0.46254882,0.7042969,0.3438281,1346.364955563331,46.1400032043457,29.17999267578125,1.5812205204095506
1.0,0.030830078,0.0,0.99976563,0.5852344,1675.1041067321785,53.05999755859375,31.56999969482422,1.6807094732817731
7.0,0.5155762,0.51166993,0.58304685,0.49648437,44.31999206542969,11.079998016357422,4.0,2.7699995040893555
7.0,0.52547854,0.5211328,0.584375,0.49390626,51.531149505637586,11.580001831054688,4.45001220703125,2.6022404641402295
3.0,0.021757813,0.0082128905,0.54664063,0.3983594,263.2526095794674,18.979999542236328,13.870000839233398,1.3684209368285345
7.0,0.41941407,0.4112793,0.91429687,0.60132813,333.70046428218484,40.05999755859375,8.33001708984375,4.809113489987471
7.0,0.4312207,0.42381835,0.8021875,0.6052344,191.09222389524803,25.209999084472656,7.58001708984375,3.325849900556401
8.0,0.19482422,0.18603516,0.8507031,0.55,346.4099807739258,38.48999786376953,9.0,4.276666429307726
6.0,0.72568357,0.7162988,0.68046874,0.44335938,291.66304075624794,30.349998474121094,9.6099853515625,3.1581732295966973
6.0,0.7202832,0.7099121,0.6933594,0.4596875,317.6440523345955,29.90999984741211,10.6199951171875,2.8163854613271417
1.0,0.7217285,0.7082129,0.50804687,0.35578126,269.74090427253395,19.48999786376953,13.8399658203125,1.4082403177011211
5.0,0.6826758,0.66976565,0.71101564,0.47617188,397.3923374908045,30.060001373291016,13.219970703125,2.2738326769654105
5.0,0.65898436,0.64825195,0.63507813,0.40179688,328.1611151061952,29.860000610351562,10.989990234375,2.717017938464956
6.0,0.70351565,0.6930957,0.6449219,0.41984376,307.4039807175286,28.810001373291016,10.6700439453125,2.700082728895194
7.0,0.6850586,0.65930665,1.0,0.3859375,2072.681575973518,78.5999984741211,26.3699951171875,2.980660334779167
8.0,0.18668945,0.1780371,0.8535156,0.54664063,348.02081315917894,39.279998779296875,8.860000610351562,4.433408134690665
7.0,0.5169531,0.5111914,0.7371875,0.5757812,121.89326501451433,20.660003662109375,5.89996337890625,3.501717270987431
7.0,0.5272461,0.52080077,0.70390624,0.565,117.34864306636155,17.779998779296875,6.60003662109375,2.693924261339992
5.0,0.19746093,0.17357422,0.8705469,0.6773437,604.895670794649,24.730003356933594,24.459991455078125,1.0110389205307515
1.0,0.9889551,0.9693262,0.68828124,0.57421875,293.45961288455874,14.599998474121094,20.0999755859375,0.7263689655591252
1.0,0.9965527,0.9763477,0.6664063,0.54648435,317.59072686731815,15.350006103515625,20.68994140625,0.7419066976612465
7.0,0.1490625,0.14345703,0.77,0.58570313,135.4067085632123,23.589996337890625,5.7400054931640625,4.109751526542027
7.0,0.17609376,0.16954102,0.67710936,0.50859374,144.7348427703837,21.56999969482422,6.7100067138671875,3.2146018051288583
7.0,0.18203124,0.17550781,0.67648435,0.50507814,146.5590046509169,21.93999481201172,6.67999267578125,3.284433962264151
7.0,0.24521485,0.24042968,0.71796876,0.6141406,65.12112615967635,13.290000915527344,4.9000091552734375,2.712240017189461
7.0,0.2524414,0.248125,0.71015626,0.60898435,57.23899652098771,12.950004577636719,4.4199981689453125,2.9298665028014734
7.0,0.7725195,0.7644336,0.7710937,0.50625,280.69087353534997,33.899993896484375,8.27996826171875,4.094217855063063
7.0,0.7639746,0.75705075,0.7757813,0.50820315,242.8334197998047,34.25,7.09002685546875,4.8307292339213
7.0,0.7575879,0.7495703,0.759375,0.51453125,257.30205855704844,31.339996337890625,8.21002197265625,3.8172853181476882
7.0,0.85305667,0.8353711,0.9986719,0.5139844,1123.547294412274,62.040000915527344,18.11004638671875,3.4257229159294273
6.0,0.7113672,0.7028711,0.92679685,0.65734375,300.06340243527666,34.48999786376953,8.70001220703125,3.9643620081239783
6.0,0.9458008,0.93262696,1.0,0.686875,540.6788332946599,40.08000183105469,13.489990234375,2.9710919826260067
6.0,0.7224805,0.7158887,0.82125,0.61609375,177.25501441955566,26.26000213623047,6.75,3.8903706868489585
6.0,0.7275195,0.7218457,0.7772656,0.60648435,127.00655017700046,21.860000610351562,5.80999755859375,3.7624801714447793
6.0,0.8390234,0.8318945,1.0,0.74578124,237.54160946654156,32.540000915527344,7.29998779296875,4.457541825873933
6.0,0.8340625,0.8280957,0.9991406,0.7448437,198.8820285340771,32.55000305175781,6.11004638671875,5.327292297241951
6.0,0.8279297,0.8206934,1.0,0.7423437,244.3809391814284,32.980003356933594,7.40997314453125,4.4507588237716735
6.0,0.81459963,0.7980078,1.0,0.6969531,659.0441042999737,38.790000915527344,16.99005126953125,2.283100874750777
1.0,0.046132814,0.023125,0.8134375,0.58820313,679.2348827316309,28.830001831054688,23.560001373291016,1.2236842169176632
1.0,0.5049707,0.49621093,0.6421094,0.5786719,72.83668235177174,8.120002746582031,8.97003173828125,0.9052367910727044
7.0,0.45634764,0.44615233,0.9622656,0.54296875,560.314911914058,53.66999816894531,10.44000244140625,5.1408032201299045
8.0,0.34936523,0.338916,0.86679685,0.5757812,398.57545471191406,37.25,10.70001220703125,3.481304439589525
7.0,0.5090625,0.50491214,0.6182031,0.53632814,44.539981842041016,10.479995727539062,4.25,2.46588134765625
7.0,0.5156543,0.5095703,0.628125,0.52734375,80.36754490667954,12.900001525878906,6.23004150390625,2.0706124538320614
5.0,0.3533496,0.3358301,0.87179685,0.6788281,443.1172517701052,24.699996948242188,17.939971923828125,1.3768135788125344
1.0,0.02421875,0.013994141,0.5980469,0.48625,149.82570455245877,14.310001373291016,10.469999313354492,1.3667623984500743
1.0,0.13398437,0.057714842,1.0,0.6049219,3949.5168990020757,50.56999969482422,78.0999984741211,0.6475032097674226
1.0,0.464375,0.4251953,0.96015626,0.6203125,1745.2197875976562,43.5,40.1199951171875,1.084247390183866
1.0,0.5170703,0.49595702,0.7536719,0.57585937,492.0711350524798,22.76000213623047,21.6199951171875,1.05272929123544
1.0,0.52713865,0.48450196,0.99390626,0.6826562,1739.4135032896884,39.840003967285156,43.65997314453125,0.9125063782196904
1.0,0.40573242,0.38995117,0.6605469,0.56109375,205.7169008667115,12.730003356933594,16.160003662109375,0.7877475539675676
2.0,0.014472656,0.0041015623,0.54234374,0.35835937,250.10098920249948,23.549999237060547,10.619999885559082,2.2175140763498016
1.0,0.02828125,0.0,0.9957031,0.5811719,1536.6174807189964,53.05999755859375,28.959999084472656,1.8321822940610062
7.0,0.5002832,0.49717772,0.5869531,0.5048438,33.42170555423945,10.509994506835938,3.17999267578125,3.3050373313372106
7.0,0.97392577,0.9684082,0.6163281,0.478125,99.94784441380762,17.689998626708984,5.64996337890625,3.1309935021443462
1.0,0.071591794,0.053613283,0.77390623,0.6009375,407.5973009277368,22.139999389648438,18.409996032714844,1.2026075046569984
1.0,0.057871092,0.02841797,0.9,0.5903906,1195.2406355278072,39.62999725341797,30.159997940063477,1.3139920411193027
1.0,0.4813672,0.44160157,1.0,0.46734375,2776.2896956542972,68.18000030517578,40.720001220703125,1.6743614504243007
1.0,0.49206054,0.48091796,0.7085937,0.58304685,183.35875536804087,16.06999969482422,11.410003662109375,1.40841319343217
1.0,0.017705077,0.0,0.80296874,0.53867185,613.3379048057541,33.83000183105469,18.1299991607666,1.8659681961962227
7.0,0.06895508,0.06515625,0.64515626,0.5264844,59.08910022582859,15.19000244140625,3.8899993896484375,3.904885559064075
8.0,0.106054686,0.09795898,0.7289063,0.5482031,191.74776165466756,23.1300048828125,8.290000915527344,2.790108845403083
5.0,0.10708985,0.09882812,0.75390625,0.634375,129.43812854005955,15.300003051757812,8.460006713867188,1.8085095637901647
1.0,0.15782227,0.14661133,0.5432031,0.50226563,60.15515308838803,5.239997863769531,11.479995727539062,0.4564459768220503
1.0,0.014296875,0.009951171,0.5403125,0.4933594,26.74451409149333,6.010002136230469,4.450000762939453,1.3505620462546966
1.0,0.024541015,0.019277344,0.56328124,0.51,36.75979419250507,6.819999694824219,5.3899993896484375,1.2653062091105456
3.0,0.5923828,0.5266113,0.9966406,0.259375,6355.816867187619,94.3699951171875,67.3499755859375,1.4011882602210135
1.0,0.51730466,0.5040039,0.7615625,0.58835936,301.95537072140723,22.170005798339844,13.6199951171875,1.6277543132422139
8.0,0.019433593,0.01506836,0.6664063,0.49367186,98.83170459823305,22.110004425048828,4.469999313354492,4.946310474588523
7.0,0.9792285,0.97493166,0.5885937,0.4507031,77.65934356697835,17.64999771118164,4.39996337890625,4.011396502933874
7.0,0.509043,0.5057324,0.6120312,0.5182812,40.68017578125,12.0,3.3900146484375,3.539807713081992
1.0,0.018623047,0.0,0.65632814,0.45617187,488.573444558715,25.62000274658203,19.06999969482422,1.3434715866060316
7.0,0.16100585,0.15351562,0.7942188,0.5199219,269.2936403930653,35.11000061035156,7.6699981689453125,4.577576139784069
7.0,0.15927735,0.15182617,0.7940625,0.59046876,198.83790861815214,26.05999755859375,7.6300048828125,3.4154627629789616
7.0,0.3769336,0.36916992,0.83265626,0.6099219,226.65486500551924,28.51000213623047,7.95001220703125,3.586158284262167
6.0,0.26133788,0.2491211,0.8760156,0.6811719,311.9988175446633,24.93999481201172,12.509979248046875,1.9936080082551284
7.0,0.7222656,0.71791995,0.6746875,0.54328126,74.84817735292017,16.81999969482422,4.449951171875,3.7798166867833434
5.0,0.7276953,0.71669924,0.99992186,0.775,324.17393425898626,28.790000915527344,11.25994873046875,2.5568500891681074
1.0,0.23829101,0.19516602,1.0,0.66679686,1883.4235727844061,42.650001525878906,44.15998840332031,0.9658064476002473
1.0,0.35301757,0.2974414,0.99828124,0.670625,2386.805692529306,41.94000244140625,56.910003662109375,0.7369530792936825
7.0,0.8192383,0.802832,1.0,0.55546874,955.9228039551526,56.900001525878906,16.800048828125,3.3868950089372647
7.0,0.4665918,0.46072266,0.7528125,0.62539065,98.02324460446835,16.30999755859375,6.010009765625,2.713805500264045
7.0,0.068164065,0.06566406,0.68828124,0.6215625,21.86244664917467,8.540000915527344,2.5600051879882812,3.3359310971702754
6.0,0.08600586,0.08118164,0.765,0.6259375,87.93202084349468,17.79999542236328,4.94000244140625,3.6032361589878548
6.0,0.09241211,0.087509766,0.7807031,0.6288281,97.58874699706212,19.44000244140625,5.019996643066406,3.872513036090708
1.0,0.9700195,0.9561914,0.5875,0.51335937,134.3781148926355,9.489997863769531,14.15997314453125,0.6701988603300905
7.0,0.13726562,0.12880859,0.85078126,0.6158594,260.4063074768055,30.06999969482422,8.660003662109375,3.4722848705470257
7.0,0.85890627,0.85302734,0.74140626,0.525625,166.27295598760247,27.62000274658203,6.02001953125,4.5880254379917265
1.0,0.5171289,0.4928711,0.94375,0.641875,959.816264135763,38.63999938964844,24.8399658203125,1.5555576714220425
1.0,0.01826172,0.00059570314,0.90625,0.5846875,744.5844725280767,41.160003662109375,18.09000015258789,2.275290398835136
1.0,0.46168944,0.44499025,0.60726565,0.49828124,238.54473770130426,13.950004577636719,17.0999755859375,0.815790906105666
1.0,0.49058592,0.46629882,0.65085936,0.5092969,450.64419008791447,18.1199951171875,24.8699951171875,0.7285886077502638
1.0,0.35629883,0.3412793,0.6709375,0.5764844,185.94420270994306,12.089996337890625,15.3800048828125,0.7860853380743374
1.0,0.39844728,0.3849121,0.6446875,0.55695313,155.64791899407282,11.229995727539062,13.860015869140625,0.8102440742901809
1.0,0.5033496,0.4891797,0.5688281,0.48695314,152.0645205262117,10.479995727539062,14.509979248046875,0.7222612485093477
7.0,0.2783301,0.27197266,0.9765625,0.6833594,244.32065855711699,37.529998779296875,6.510009765625,5.764968123007688
1.0,0.5308301,0.47197264,1.0,0.7272656,2104.026602551341,34.910003662109375,60.27001953125,0.5792266857323406
1.0,0.49319336,0.4681543,0.888125,0.62289065,870.4773829956539,33.94999694824219,25.639984130859375,1.3241036646111328
1.0,0.36774415,0.35460937,0.6650781,0.5685156,166.24215908814222,12.360000610351562,13.45001220703125,0.9189583191523155
1.0,0.033525392,0.0,1.0,0.6010156,1753.2331830352778,51.06999969482422,34.33000183105469,1.4876200690623513
7.0,0.22450195,0.22228515,0.69070315,0.6164844,21.565040588378906,9.5,2.2700042724609375,4.185014149643402
7.0,0.23249024,0.23052734,0.69125,0.62171876,17.889089981094003,8.900001525878906,2.010009765625,4.4278399429126685
1.0,0.41137695,0.39484376,0.6471094,0.52804685,258.0131813781336,15.240005493164062,16.92999267578125,0.9001779141325469
7.0,0.113691404,0.11133789,0.58601564,0.52117187,20.002974426257424,8.300003051757812,2.4099960327148438,3.443990338194838
1.0,1.0,0.97745115,1.0,0.60046875,1180.823959295638,51.13999938964844,23.09002685546875,2.2148090043271735
1.0,0.49463868,0.48128906,0.6346875,0.5452344,156.52161202998832,11.449996948242188,13.670013427734375,0.8375995392229746
1.0,0.019521484,0.009765625,0.5726563,0.48257813,115.1847232749933,11.53000259399414,9.989999771118164,1.154154440256169
1.0,0.519541,0.49495116,0.7974219,0.57609373,713.3501031738706,28.330001831054688,25.180023193359375,1.1250983215347492
1.0,0.52914065,0.48649415,0.99390626,0.6826562,1739.8135082123335,39.840003967285156,43.670013427734375,0.9122965815710783
1.0,0.40695313,0.39246094,0.64234376,0.55296874,169.76959433592856,11.44000244140625,14.839996337890625,0.770889842620564
3.0,0.029052734,0.013496093,0.5590625,0.39140624,341.8577919647214,21.459999084472656,15.930000305175781,1.3471436706438815
1.0,0.04082031,0.01984375,0.70390624,0.4825,608.7431903045654,28.34000015258789,21.479999542236328,1.3193668881073612
2.0,0.47920898,0.38789064,1.0,0.0,11969.27734375,128.0,93.50997924804688,1.368837861256113
1.0,0.03038086,0.0,0.9990625,0.58453125,1650.696556433104,53.05999755859375,31.110000610351562,1.7055608009515284
7.0,0.5118945,0.5080273,0.581875,0.4953125,43.877050708048046,11.080001831054688,3.96002197265625,2.7979647354387263
7.0,0.5191309,0.5147754,0.5852344,0.49476564,51.647062609903514,11.580001831054688,4.46002197265625,2.5964001751672985
3.0,0.01861328,0.007265625,0.5407031,0.39234376,220.66375489349593,18.98999786376953,11.619998931884766,1.6342512572580203
1.0,0.03961914,0.0020996095,1.0,0.5630469,2148.8305093139643,55.93000030517578,38.41999816894531,1.4557522897120727
1.0,0.03977539,0.022617187,0.7178125,0.5517188,373.538096997072,21.259994506835938,17.56999969482422,1.2100167829313464
3.0,0.080146484,0.05805664,0.7157813,0.45140624,765.4608535949665,33.840003967285156,22.619998931884766,1.4960214661895879
1.0,0.101904295,0.05708008,1.0,0.64171875,2104.9739230499254,45.86000061035156,45.89999771118164,0.9991286034243018
1.0,0.22638673,0.11520508,1.0,0.74507815,3714.925386459334,32.62999725341797,113.85000610351562,0.28660514276784366
7.0,0.21086913,0.20712891,0.6432812,0.5367187,52.241014508064836,13.639999389648438,3.829986572265625,3.561370028924072
1.0,0.43405274,0.35996094,1.0,0.7360156,2563.6472044708207,33.790000915527344,75.8699951171875,0.44536711599013395
1.0,0.47350585,0.430166,1.0,0.5651562,2470.1912343017757,55.660003662109375,44.3800048828125,1.2541684889193285
1.0,0.5199707,0.4823242,1.0,0.65625,1696.2008056640625,44.0,38.550018310546875,1.1413742957409196
8.0,0.5575293,0.5511719,0.8060156,0.5603125,204.7378677064553,31.449996948242188,6.50994873046875,4.831066764173675
5.0,0.5624121,0.54850584,0.79117185,0.6658594,228.40934775397182,16.039993286132812,14.239990234375,1.1264047953777838
8.0,0.5453906,0.5397754,0.73164064,0.5659375,121.95749473571777,21.209999084472656,5.75,3.688695492951766
7.0,0.6872461,0.68408203,0.675,0.58984375,35.315898498520255,10.900001525878906,3.239990234375,3.3642081418129757
7.0,0.9429785,0.9365625,0.6565625,0.45695314,167.86368212127127,25.549999237060547,6.57000732421875,3.888884437446002
7.0,0.87208986,0.86121094,1.0,0.5247656,677.6471114624292,60.83000183105469,11.1400146484375,5.460495677138693
1.0,0.039453126,0.000234375,1.0,0.6003906,2054.184053474426,51.150001525878906,40.15999984741211,1.2736554213203013
7.0,0.19386719,0.18671875,0.86679685,0.59398437,255.61464235838503,34.91999816894531,7.32000732421875,4.770486779898442
8.0,0.15134765,0.14579101,0.85484374,0.58125,199.26386639708653,35.019996643066406,5.69000244140625,6.1546540627514075
1.0,0.19166015,0.17929688,0.5796875,0.5090625,114.44621016853489,9.039993286132812,12.659988403320312,0.7140601553601668
5.0,0.1553711,0.14017577,0.8921875,0.71015626,362.5482274169335,23.29999542236328,15.560012817382812,1.4974277782299623
1.0,0.08095703,0.06853516,0.6124219,0.5463281,107.61119868163951,8.459999084472656,12.720001220703125,0.6650942038199751
1.0,0.095820315,0.081074215,0.6170313,0.54375,141.63813098147511,9.3800048828125,15.100006103515625,0.6211921252554078
1.0,0.02875,0.01669922,0.65125,0.53898436,177.32583608551067,14.370002746582031,12.34000015258789,1.1645058807854567
1.0,0.06801758,0.057646483,0.6284375,0.5553906,99.2970904998947,9.350006103515625,10.620002746582031,0.8804146596407288
1.0,0.43116212,0.37890625,1.0,0.7242187,1888.9035080261528,35.30000305175781,53.510009765625,0.6596897142492141
3.0,0.8641602,0.5383203,0.9825781,0.0,41964.42137870472,125.7699966430664,333.6600341796875,0.37694054953951994
1.0,0.5180078,0.4930371,0.8897656,0.6409375,814.4046942596324,31.849998474121094,25.57000732421875,1.245599896404966
